method,split,seed,episode,success,final_error,energy,max_contact_force,contact_violation,probe_contact,used_diagnostic,disagreement,branch_entropy,probe_value,fallback_used,action_move,action_dir_x,action_dir_y,action_anchor_x,action_anchor_y,object_path,pusher_path,true_friction,vision_bias_norm,tactile_noise,action_note
cvtb_mpc_v5,combined_shift,4,1,0,0.07987,0.45713,6.91303,0,1,0,0.00981,1.18656,0.04642,0.0,0.21539,0.90170,0.43236,0.02790,0.01270,0.10707,0.20235,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,4,2,0,0.15603,0.33539,3.92778,0,1,0,0.04490,1.19957,0.07230,0.0,0.17683,0.88649,0.46274,0.06725,-0.04478,0.03560,0.16661,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,4,3,1,0.03722,0.62061,8.05334,0,1,0,0.04755,1.20445,0.07522,0.0,0.34000,0.99226,0.12418,-0.05825,0.01960,0.22550,0.31361,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,4,4,0,0.28606,0.39861,13.84104,0,1,0,0.06386,1.23021,0.09290,0.0,0.19437,0.85824,0.51325,0.10641,-0.03159,0.05358,0.18265,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,4,5,1,0.01527,0.56108,12.82247,0,1,0,0.03242,1.19431,0.05922,0.0,0.14165,0.86767,-0.49714,0.06906,-0.01346,0.14348,0.12944,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,4,6,1,0.02475,0.48765,6.94514,0,1,0,0.02674,1.19144,0.05500,0.0,0.23348,0.99976,-0.02207,-0.04195,-0.01927,0.15291,0.21390,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,4,7,1,0.02567,0.53895,9.38451,0,1,0,0.08373,1.24899,0.11380,0.0,0.25495,0.95948,-0.28178,-0.01235,0.02551,0.20789,0.23479,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,4,8,1,0.03134,0.53324,7.24681,0,1,0,0.05168,1.21182,0.07974,0.0,0.27699,0.96009,-0.27968,-0.00403,-0.02361,0.21152,0.25515,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,4,9,1,0.02695,0.48962,6.89464,0,1,0,0.02482,1.19042,0.05402,0.0,0.25690,0.99719,-0.07495,-0.03312,0.02394,0.16513,0.23618,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,4,10,0,0.18090,0.48224,9.65556,0,1,0,0.08765,1.25102,0.11783,0.0,0.31514,0.99989,-0.01502,0.00951,-0.00070,0.13824,0.29726,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,4,11,1,0.04362,0.45798,7.69435,0,1,0,0.04318,1.19894,0.07052,0.0,0.20037,0.97380,-0.22741,-0.00428,0.00082,0.13448,0.18272,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,4,12,1,0.02934,0.47150,8.03857,0,1,0,0.03695,1.19640,0.06400,0.0,0.21076,0.99646,0.08406,0.00307,0.00357,0.14259,0.19305,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,4,13,0,0.16076,0.43848,5.45552,0,1,0,0.02551,1.19079,0.05438,0.0,0.25480,0.87476,-0.48456,0.03106,-0.01475,0.05833,0.24056,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,4,14,0,0.11233,0.49967,10.74756,0,1,0,0.02113,1.18837,0.05212,0.0,0.23229,0.99223,-0.12442,0.07180,-0.07943,0.11491,0.21802,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,4,15,1,0.07083,0.50935,6.72555,0,1,0,0.05475,1.21693,0.08308,0.0,0.24703,0.95660,-0.29140,0.02356,-0.04487,0.18259,0.22993,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,4,16,0,0.09651,0.57400,5.94587,0,1,0,0.09073,1.25198,0.12095,0.0,0.34000,0.89392,0.44822,-0.02707,0.01334,0.18547,0.32141,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,4,17,1,0.02044,0.47698,11.07281,0,1,0,0.04492,1.19957,0.07232,0.0,0.22743,0.96005,0.27983,-0.04900,-0.03088,0.15334,0.20954,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,4,18,0,0.15883,0.49367,8.34953,0,1,0,0.04419,1.19931,0.07156,0.0,0.31037,0.82309,0.56791,0.01663,-0.11313,0.10231,0.29411,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,4,19,1,0.02784,0.51723,7.27651,0,1,0,0.04653,1.20253,0.07409,0.0,0.25420,0.97453,0.22427,-0.00886,-0.03862,0.18927,0.23415,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,4,20,0,0.19080,0.39924,6.77173,0,1,0,0.01880,1.18702,0.05092,0.0,0.23572,0.91565,0.40197,0.06690,-0.03734,0.02853,0.22184,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,4,21,0,0.17597,0.47593,3.56269,0,1,0,0.03188,1.19405,0.05865,0.0,0.30300,0.92313,0.38449,-0.01512,-0.08531,0.07422,0.28565,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,4,22,0,0.28632,0.38824,15.46023,0,1,0,0.05221,1.21272,0.08032,0.0,0.18292,0.89371,0.44865,0.09919,-0.07000,0.05640,0.17498,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,4,23,1,0.01821,0.45333,9.02106,0,1,0,0.05168,1.21181,0.07974,0.0,0.17637,0.95414,0.29937,0.00945,0.02973,0.10142,0.16092,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,5,0,1,0.02906,0.51639,8.84713,0,1,0,0.02552,1.19080,0.05438,0.0,0.21480,0.99997,0.00753,0.06684,0.04915,0.13843,0.19635,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,5,1,0,0.19746,0.56589,28.13446,0,1,0,0.02807,1.19214,0.05569,0.0,0.16941,0.97740,0.21141,0.07197,-0.06280,0.06961,0.16656,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,5,2,1,0.04744,0.56243,8.11230,0,1,0,0.02031,1.18790,0.05170,0.0,0.30377,0.96464,-0.26359,-0.02910,-0.04235,0.21192,0.28081,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,5,3,0,0.19175,0.45129,7.54092,0,1,0,0.06054,1.22570,0.08934,0.0,0.26126,0.99672,-0.08090,0.04602,-0.10158,0.07403,0.24660,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,5,4,0,0.17868,0.57207,17.35651,0,1,0,0.02494,1.19048,0.05408,0.0,0.29926,0.77573,0.63106,-0.01334,-0.10059,0.16994,0.29282,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,5,5,1,0.02900,0.51280,8.71531,0,1,0,0.02923,1.19274,0.05628,0.0,0.25753,0.88972,0.45651,0.05510,0.05739,0.14603,0.23765,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,5,6,0,0.12042,0.46417,5.31796,0,1,0,0.10052,1.25263,0.13077,0.0,0.22098,0.93334,0.35899,0.06945,-0.05971,0.12634,0.20757,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,5,7,1,0.04611,0.54654,12.23882,0,1,0,0.01536,1.18656,0.04919,0.0,0.26653,0.97552,-0.21993,0.03708,0.03731,0.16732,0.24810,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,5,8,0,0.08720,0.43771,5.85088,0,1,0,0.04300,1.19887,0.07032,0.0,0.20237,0.97983,0.19985,0.01032,-0.03118,0.12573,0.18973,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,5,9,0,0.11497,0.42735,5.15812,0,1,0,0.01759,1.18656,0.05030,0.0,0.18313,0.99440,0.10572,0.02799,-0.09721,0.07966,0.17162,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,5,10,1,0.01880,0.51461,8.66143,0,1,0,0.06244,1.22833,0.09139,0.0,0.25591,0.90591,-0.42348,-0.01222,0.03424,0.19876,0.23608,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,5,11,1,0.02669,0.55747,9.69115,0,1,0,0.04880,1.20674,0.07659,0.0,0.28514,0.98000,0.19900,-0.04852,-0.08297,0.21467,0.26303,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,5,12,0,0.15929,0.61320,16.87980,0,1,0,0.06359,1.22986,0.09262,0.0,0.34000,0.82246,0.56883,0.00723,-0.04388,0.15223,0.32477,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,5,13,1,0.01890,0.43950,9.74362,0,1,0,0.03147,1.19385,0.05822,0.0,0.17723,0.86717,0.49801,0.08111,0.05067,0.10721,0.16190,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,5,14,1,0.03258,0.56753,10.63366,0,1,0,0.07953,1.24625,0.10945,0.0,0.30928,0.99830,0.05827,0.01769,-0.04024,0.26108,0.28586,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,5,15,1,0.04048,0.54657,6.90188,0,1,0,0.07413,1.24173,0.10380,0.0,0.28338,1.00000,0.00089,-0.04041,-0.02232,0.21671,0.26194,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,5,16,0,0.07798,0.49928,6.59863,0,1,0,0.01002,1.18656,0.04653,0.0,0.23086,0.95801,0.28675,0.00972,0.02197,0.13331,0.21664,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,5,17,0,0.12385,0.52067,8.16343,0,1,0,0.02462,1.19031,0.05392,0.0,0.27667,0.92866,0.37094,0.00110,-0.12858,0.12075,0.25366,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,5,18,1,0.02078,0.45539,6.18237,0,1,0,0.06118,1.22659,0.09003,0.0,0.16653,0.93895,0.34407,0.06408,0.00853,0.11274,0.15182,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,5,19,1,0.05013,0.55637,9.99438,0,1,0,0.01102,1.18656,0.04703,0.0,0.28317,0.90237,0.43095,-0.02584,-0.09976,0.18195,0.26458,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,5,20,0,0.07541,0.45144,7.27745,0,1,0,0.05123,1.21104,0.07925,0.0,0.19898,0.91838,0.39571,0.04274,-0.12471,0.09753,0.18631,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,5,21,1,0.05883,0.50466,6.00767,0,1,0,0.03182,1.19402,0.05859,0.0,0.23849,0.82515,-0.56492,0.05336,0.07662,0.15501,0.22494,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,5,22,1,0.02698,0.48034,7.94347,0,1,0,0.03435,1.19522,0.06126,0.0,0.23726,0.94034,0.34023,-0.02872,-0.06501,0.12852,0.21969,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,5,23,1,0.02209,0.70212,11.28127,0,1,0,0.00459,1.18656,0.04382,0.0,0.24954,0.94734,-0.32023,0.02753,-0.05632,0.22204,0.23050,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,6,0,1,0.03495,0.62903,8.68756,0,1,0,0.04194,1.19846,0.06922,0.0,0.21733,0.98044,-0.19683,0.05228,-0.00347,0.17592,0.19901,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,6,1,0,0.07757,0.46577,11.00374,0,1,0,0.05923,1.22382,0.08794,0.0,0.23322,0.99948,-0.03226,0.00004,-0.09459,0.14473,0.21700,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,6,2,1,0.02686,0.51690,8.87521,0,1,0,0.06588,1.23278,0.09507,0.0,0.25843,0.92695,-0.37517,0.00730,0.04021,0.19859,0.23828,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,6,3,0,0.12469,0.38786,5.20352,0,1,0,0.06907,1.23653,0.09846,0.0,0.18764,0.84899,-0.52842,0.06855,0.05138,0.04623,0.17679,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,6,4,1,0.01762,0.66659,12.30809,0,1,0,0.04292,1.19884,0.07025,0.0,0.17477,0.90715,-0.42082,0.06114,0.01328,0.15688,0.16078,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,6,5,0,0.13497,0.46570,10.09948,0,1,0,0.02595,1.19103,0.05460,0.0,0.26458,0.99994,-0.01130,-0.00850,0.07560,0.10816,0.24796,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,6,6,1,0.03000,0.46202,8.72772,0,1,0,0.01411,1.18656,0.04857,0.0,0.19040,0.93340,-0.35884,-0.01252,-0.01902,0.10122,0.17477,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,6,7,0,0.13336,0.50200,12.83403,0,1,0,0.03150,1.19387,0.05825,0.0,0.23343,0.82560,0.56425,0.02079,-0.02916,0.11294,0.22627,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,6,8,1,0.03010,0.58748,11.34029,0,1,0,0.00703,1.18781,0.04508,0.0,0.34000,0.99572,-0.09241,-0.04739,0.00281,0.24195,0.31278,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,6,9,1,0.02552,0.45012,7.53356,0,1,0,0.04796,1.20519,0.07566,0.0,0.17860,0.98082,-0.19492,0.05764,0.01249,0.08621,0.16277,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,6,10,0,0.18663,0.50179,10.76296,0,1,0,0.03235,1.19427,0.05915,0.0,0.29819,0.99954,-0.03022,-0.02557,0.12866,0.09665,0.28158,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,6,11,1,0.02120,0.50392,8.48902,0,1,0,0.03692,1.19638,0.06396,0.0,0.22200,0.96037,-0.27872,0.04821,0.02232,0.15012,0.20364,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,6,12,0,0.12944,0.37534,4.79714,0,1,0,0.01619,1.18656,0.04961,0.0,0.20656,0.93267,0.36074,0.03619,-0.00228,0.03235,0.19445,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,6,13,1,0.02403,0.54709,9.47411,0,1,0,0.02638,1.19126,0.05482,0.0,0.29026,0.94830,0.31738,-0.02390,-0.01808,0.18455,0.26811,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,6,14,1,0.05732,0.49277,8.85475,0,1,0,0.01579,1.18656,0.04941,0.0,0.22566,0.99983,-0.01861,-0.02301,0.08050,0.12876,0.20914,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,6,15,0,0.11551,0.47411,10.03542,0,1,0,0.02930,1.19277,0.05631,0.0,0.22730,0.99604,0.08885,-0.02173,0.06998,0.11862,0.21320,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,6,16,0,0.22426,0.39734,5.00236,0,1,0,0.02503,1.19053,0.05413,0.0,0.26220,0.91229,0.40953,0.04285,-0.03316,0.01143,0.24635,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,6,17,0,0.18230,0.55294,13.76074,0,1,0,0.05013,1.20912,0.07805,0.0,0.34000,0.99583,-0.09120,-0.01349,-0.08866,0.10445,0.32008,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,6,18,1,0.02768,0.53143,10.28835,0,1,0,0.06598,1.23390,0.09519,0.0,0.29829,0.97223,-0.23405,-0.02665,-0.06487,0.24032,0.27528,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,6,19,1,0.04923,0.56534,9.16142,0,1,0,0.05701,1.22048,0.08553,0.0,0.30284,0.94152,-0.33696,0.01207,-0.02505,0.24094,0.28244,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,6,20,1,0.02723,0.62946,9.31280,0,1,0,0.02656,1.19135,0.05491,0.0,0.23646,0.99999,-0.00488,0.03696,-0.03366,0.20115,0.21659,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,6,21,1,0.05837,0.51640,9.56606,0,1,0,0.02449,1.19024,0.05386,0.0,0.25325,0.95974,-0.28090,-0.03531,-0.01789,0.16395,0.23422,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,6,22,1,0.02492,0.44219,6.10894,0,1,0,0.05497,1.21727,0.08332,0.0,0.16655,0.99913,0.04173,0.05329,0.03638,0.08854,0.15135,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,6,23,1,0.05075,0.46494,9.69875,0,1,0,0.07303,1.24068,0.10265,0.0,0.22014,0.99075,0.13567,-0.03597,-0.10405,0.16817,0.20381,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,7,0,0,0.09246,0.46336,5.22303,0,1,0,0.01579,1.18656,0.04941,0.0,0.22389,0.88629,0.46313,-0.02265,-0.01110,0.11462,0.21063,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,7,1,0,0.14187,0.42237,9.23604,0,1,0,0.06686,1.23397,0.09612,0.0,0.16622,0.88023,0.47454,0.02813,0.04890,0.07953,0.15861,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,7,2,1,0.03231,0.54126,11.23399,0,1,0,0.00630,1.18656,0.04467,0.0,0.31891,0.99990,0.01403,-0.06781,0.03769,0.22591,0.29377,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,7,3,0,0.10101,0.44847,5.91438,0,1,0,0.02607,1.19109,0.05466,0.0,0.24409,0.75790,0.65237,-0.01552,-0.06297,0.09442,0.22955,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,7,4,0,0.10108,0.55504,12.02989,0,1,0,0.03209,1.19415,0.05888,0.0,0.28659,0.98025,-0.19777,-0.03671,0.12232,0.16809,0.27316,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,7,5,0,0.10658,0.48128,5.89103,0,1,0,0.03632,1.19612,0.06334,0.0,0.26342,0.84422,0.53599,0.01728,-0.02630,0.14012,0.24900,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,7,6,0,0.11710,0.46566,5.00295,0,1,0,0.04066,1.19796,0.06788,0.0,0.23279,0.99417,0.10784,0.00891,-0.12491,0.08518,0.21834,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,7,7,1,0.06311,0.51844,10.40223,0,1,0,0.03942,1.19745,0.06658,0.0,0.25806,0.99999,0.00523,0.00879,0.02937,0.18142,0.24023,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,7,8,0,0.07661,0.49067,9.21800,0,1,0,0.01351,1.18656,0.04827,0.0,0.21952,0.95200,0.30610,0.03420,-0.09906,0.11670,0.20528,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,7,9,1,0.03099,0.53194,8.36364,0,1,0,0.07119,1.23882,0.10070,0.0,0.25684,0.99316,0.11673,0.01258,0.08613,0.20349,0.23620,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,7,10,1,0.02531,0.53735,9.20967,0,1,0,0.03626,1.19609,0.06327,0.0,0.26864,0.93817,0.34617,0.02151,-0.06829,0.19415,0.24882,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,7,11,1,0.03484,0.52270,8.09768,0,1,0,0.05817,1.22224,0.08679,0.0,0.25866,0.99491,0.10073,0.01896,0.02196,0.19784,0.23770,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,7,12,1,0.02296,0.54818,6.79543,0,1,0,0.01776,1.18656,0.05039,0.0,0.26498,0.95439,0.29856,0.04909,-0.06386,0.17450,0.24527,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,7,13,1,0.06930,0.45127,6.93572,0,1,0,0.10907,1.24948,0.13913,0.0,0.20095,0.81241,0.58309,0.02756,-0.06487,0.16764,0.19344,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,7,14,0,0.15607,0.49659,8.47832,0,1,0,0.06141,1.22692,0.09028,0.0,0.29402,0.80372,-0.59501,0.05471,0.04437,0.09106,0.27850,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,7,15,1,0.04332,0.48799,6.83211,0,1,0,0.04285,1.19881,0.07017,0.0,0.25173,0.95388,-0.30017,0.05002,-0.06617,0.13486,0.23097,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,7,16,0,0.10144,0.53552,10.37630,0,1,0,0.05228,1.21283,0.08039,0.0,0.26066,0.98082,-0.19491,0.02805,0.07466,0.15642,0.24435,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,7,17,1,0.02737,0.65706,12.16416,0,1,0,0.02671,1.19143,0.05499,0.0,0.19878,0.99564,-0.09327,0.02807,0.01329,0.16231,0.18096,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,7,18,0,0.08497,0.47067,8.84160,0,1,0,0.00817,1.18656,0.04560,0.0,0.21311,0.95504,0.29648,0.02736,-0.11648,0.10225,0.19962,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,7,19,1,0.02471,0.45809,8.35576,0,1,0,0.05284,1.21378,0.08100,0.0,0.19987,0.98364,-0.18013,-0.00789,0.06600,0.13967,0.18244,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,7,20,1,0.03184,0.58626,10.68029,0,1,0,0.07304,1.24069,0.10265,0.0,0.31845,0.95929,0.28241,-0.07055,0.05866,0.21650,0.29449,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,7,21,1,0.02573,0.53691,6.18984,0,1,0,0.05237,1.21299,0.08049,0.0,0.25637,0.98144,-0.19175,0.04956,-0.06930,0.17146,0.23523,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,7,22,0,0.09769,0.47711,6.74984,0,1,0,0.05088,1.21043,0.07886,0.0,0.20018,0.95872,-0.28437,0.01249,0.05580,0.10284,0.18804,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_mpc_v5,combined_shift,7,23,1,0.04386,0.50547,7.85739,0,1,0,0.07515,1.24267,0.10487,0.0,0.20955,0.99682,0.07967,0.01970,0.00948,0.13209,0.19271,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_no_probe,combined_shift,0,0,1,0.05291,0.52216,5.97219,0,1,0,0.11038,1.24867,0.14040,0.0,0.24746,0.93368,0.35811,0.04557,-0.00341,0.22417,0.23254,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
cvtb_no_probe,combined_shift,0,1,0,0.15367,0.39140,4.58226,0,1,0,0.01984,1.18763,0.05146,0.0,0.21265,0.97034,0.24175,-0.01799,-0.05374,0.02190,0.19994,1.3500,0.04500,0.03000,vision_health+tactile_health+sticky_physical+tactile_fault
